"swe","year","EVI","LAI","prcp","NDVI","PET","tmax","vp","week","FPAR","ET","PLE","tmin","dayl"
0.000641108603199566,2016,1658.91944620031,2.93299428674391,3.58799787088864,3184.02571473786,193.149476747324,16.7291817537951,930.365201744104,839,18.8055572463398,112.216494370319,597.436047897786,6.37871011618498,42059.7915500568
0,2016,1919.43334027393,3.97825680772255,2.89735131340905,3508.83242902381,229.345373037995,12.5578532839633,703.45881055648,840,24.6434465932584,112.360187938518,709.959152766172,2.1327853737224,43199.8214227919
0,2016,1919.43334027393,4.45673789484366,4.23703337083072,3508.83242902381,252.055362608127,15.6934515512778,684.064291816904,841,26.2766281787062,118.6348672813,780.695593260751,2.17177495376411,44339.8532902104
0.107896579268577,2016,2183.9040684343,4.9202396792619,1.9634511960708,3736.59402990714,259.92512549986,12.9048185660038,639.752554107777,842,26.9335803138301,111.148307997604,805.778367832192,0.869956453418632,45470.6648713544
0.155908535236003,2016,2183.9040684343,5.59598897927078,2.59764025341064,3736.59402990714,326.613081749966,12.9751816597788,615.378255828236,843,28.5245016405573,104.923217336225,1007.16736646178,0.505270060720078,46582.4342160717
0.00999862264515409,2016,2670.60571906103,6.57483765751354,2.93599193878276,4350.08853402597,369.224964914655,24.3578164934978,1112.51600425667,844,31.1177375102008,127.8365388851,1134.68321147955,9.6783852094445,47664.1760477971
0,2016,2670.60571906103,6.57483765751354,3.334699923951,4350.08853402597,369.224964914655,21.3753188357891,1146.51903026135,845,31.1177375102008,127.8365388851,1134.68321147955,9.4098011328423,48703.2838611779
0,2016,2670.60571906103,8.27053773795566,4.0095808090532,4350.08853402597,343.179759308425,16.7766627174385,1067.82002609595,846,35.0467689753741,150.094388787335,1056.22185437144,7.86711395812368,49685.2254785942
0,2016,3035.72807445602,9.97496105326803,7.01500821731949,4772.15113356188,359.693043595515,23.1501231758826,1321.92245663441,847,38.5151240943244,163.298218333807,1107.80819815077,11.0271386469822,50593.4913588191
0,2016,3035.72807445602,10.7257778533631,2.47000127351375,4772.15113356188,397.298279659956,17.9083954396394,955.19100106075,848,40.3166528365769,155.909575456383,1222.46369556017,6.29203673720064,51409.870936422
0,2016,3502.89246855811,10.7830832538533,2.61327266940071,5100.32995242234,427.192917765623,26.6005832468688,1454.46842333077,849,41.1078590756659,171.928123791288,1309.80136780231,12.5754996118086,52115.1379958911
0,2016,3502.89246855811,11.9860721321372,3.36095334341936,5100.32995242234,467.079202401032,28.3417004938865,1997.47083419857,850,44.4448212887818,200.495196124042,1429.138795369,17.4615502703437,52690.1675982899
0,2016,4420.82833543902,14.7267767972269,2.35019556626694,6165.28298455973,528.662547577195,26.9896736039648,1657.81380630415,851,51.6077477187879,222.645256500427,1615.17841970445,14.4990237099196,53117.423868949
0,2016,4420.82833543902,17.6325869440826,3.18808524154847,6165.28298455973,565.49434431312,32.3093717980857,2264.87486305175,852,57.8787650691104,271.202614886863,1724.36169816525,19.4179053558828,53382.6363801709
0,2016,4420.82833543902,17.6325869440826,3.39719573341255,6165.28298455973,565.49434431312,31.2817857496297,2199.2836636804,853,57.8787650691104,271.202614886863,1724.36169816525,18.9147446397454,53476.3755283796
0,2016,5452.79886568901,20.1845669345207,1.87922993104152,7066.78251465514,542.982484048744,29.7646337581112,2021.28416445714,854,62.5974752077811,280.005441416839,1657.27717950024,17.4071834532763,53395.2006661758
0,2016,5452.79886568901,23.7012792821379,9.8870490156033,7066.78251465514,468.406720856069,26.2447898439342,1936.51223187844,855,67.7769039445295,285.391193501966,1430.82447541325,16.8097147788671,53142.094801715
0,2016,6502.13952210327,28.767651907795,3.46680856839022,8046.75623175693,451.679778021867,30.4104050770491,2271.19043143024,856,73.5939576090757,322.34521048932,1378.71328242448,19.4454977848884,52726.0865394266
